,Date,Hour,AM/PM,Wind_Speed,Rain_Ml,Condition,Only_Hour,Full_Hour
13751,2018-03-20,8:00,AM,15.0,0.0,Fair,8,8
13752,2018-03-20,9:00,AM,11.0,0.0,Fair,9,9
13753,2018-03-20,10:00,AM,13.0,0.0,Fair,10,10
13754,2018-03-20,11:00,AM,11.0,0.0,Fair,11,11
13755,2018-03-20,12:00,PM,13.0,0.0,Fair,12,12
13756,2018-03-20,1:00,PM,11.0,0.0,Fair,1,13
13757,2018-03-20,2:00,PM,13.0,0.0,Fair,2,14
13758,2018-03-20,3:00,PM,13.0,0.0,Fair,3,15
13759,2018-03-20,4:00,PM,11.0,0.0,Fair,4,16
13760,2018-03-20,5:00,PM,17.0,0.0,Fair,5,17
13761,2018-03-20,6:00,PM,13.0,0.0,Fair,6,18
13762,2018-03-20,7:00,PM,11.0,0.0,Fair,7,19
13763,2018-03-20,8:00,PM,22.0,0.0,Fair,8,20
13764,2018-03-20,9:00,PM,24.0,0.0,Fair,9,21
13765,2018-03-20,10:00,PM,26.0,0.0,Fair,10,22
13766,2018-03-20,11:00,PM,17.0,0.0,Fair,11,23
13767,2018-03-21,12:00,AM,19.0,0.0,Fair,12,0
13768,2018-03-21,1:00,AM,15.0,0.0,Partly Cloudy,1,1
13769,2018-03-21,2:00,AM,9.0,0.0,Partly Cloudy,2,2
13770,2018-03-21,3:00,AM,11.0,0.0,Partly Cloudy,3,3
13771,2018-03-21,4:00,AM,9.0,0.0,Fair,4,4
13772,2018-03-21,5:00,AM,11.0,0.0,Fair,5,5
13773,2018-03-21,6:00,AM,13.0,0.0,Partly Cloudy,6,6
13774,2018-03-21,7:00,AM,13.0,0.0,Partly Cloudy,7,7
13775,2018-03-21,8:00,AM,13.0,0.0,Fair,8,8
13776,2018-03-21,9:00,AM,17.0,0.0,Fair,9,9
13777,2018-03-21,10:00,AM,17.0,0.0,Fair,10,10
13778,2018-03-21,11:00,AM,17.0,0.0,Fair,11,11
13779,2018-03-21,1:00,PM,17.0,0.0,Fair,1,13
13780,2018-03-21,2:00,PM,19.0,0.0,Fair,2,14
13781,2018-03-21,3:00,PM,17.0,0.0,Fair,3,15
13782,2018-03-21,4:00,PM,19.0,0.0,Fair,4,16
13783,2018-03-21,5:00,PM,17.0,0.0,Fair,5,17
13784,2018-03-21,6:00,PM,19.0,0.0,Fair,6,18
13785,2018-03-21,7:00,PM,20.0,0.0,Fair,7,19
13786,2018-03-21,8:00,PM,22.0,0.0,Fair,8,20
13787,2018-03-21,9:00,PM,24.0,0.0,Fair,9,21
13788,2018-03-21,10:00,PM,20.0,0.0,Fair,10,22
13789,2018-03-21,11:00,PM,24.0,0.0,Fair,11,23
13790,2018-03-22,12:00,AM,26.0,0.0,Fair,12,0
13791,2018-03-22,1:00,AM,28.0,0.0,Fair,1,1
13792,2018-03-22,2:00,AM,28.0,0.0,Fair,2,2
13793,2018-03-22,3:00,AM,28.0,0.0,Fair,3,3
13794,2018-03-22,4:00,AM,26.0,0.0,Fair,4,4
13795,2018-03-22,5:00,AM,20.0,0.0,Fair,5,5
13796,2018-03-22,6:00,AM,20.0,0.0,Fair,6,6
13797,2018-03-22,7:00,AM,22.0,0.0,Fair,7,7
13798,2018-03-22,8:00,AM,22.0,0.0,Fair,8,8
13799,2018-03-22,9:00,AM,24.0,0.0,Fair,9,9
13800,2018-03-22,10:00,AM,19.0,0.0,Fair,10,10
13801,2018-03-22,11:00,AM,20.0,0.0,Fair,11,11
13802,2018-03-22,12:00,PM,15.0,0.0,Fair,12,12
13803,2018-03-22,1:00,PM,15.0,0.0,Mostly Cloudy,1,13
13804,2018-03-22,2:00,PM,13.0,0.0,Mostly Cloudy,2,14
13805,2018-03-22,3:00,PM,9.0,0.0,Fair,3,15
13806,2018-03-22,4:00,PM,6.0,0.0,Light Rain,4,16
13807,2018-03-22,5:00,PM,11.0,0.0,Light Rain,5,17
13808,2018-03-22,6:00,PM,17.0,0.0,Mostly Cloudy,6,18
13809,2018-03-22,7:00,PM,17.0,0.0,Fair,7,19
13810,2018-03-22,8:00,PM,15.0,0.0,Fair,8,20
13811,2018-03-22,9:00,PM,19.0,0.0,Fair,9,21
13812,2018-03-22,10:00,PM,17.0,0.0,Fair,10,22
13813,2018-03-22,11:00,PM,13.0,0.0,Fair,11,23
13814,2018-03-23,12:00,AM,9.0,0.0,Fair,12,0
13815,2018-03-23,1:00,AM,7.0,0.0,Fair,1,1
13816,2018-03-23,2:00,AM,6.0,0.0,Fair,2,2
13817,2018-03-23,3:00,AM,6.0,0.0,Fair,3,3
13818,2018-03-23,4:00,AM,15.0,0.0,Fair,4,4
13819,2018-03-23,5:00,AM,17.0,0.0,Fair,5,5
13820,2018-03-23,6:00,AM,15.0,0.0,Fair,6,6
13821,2018-03-23,7:00,AM,13.0,0.0,Fair,7,7
13822,2018-03-23,8:00,AM,17.0,0.0,Fair,8,8
13823,2018-03-23,9:00,AM,17.0,0.0,Fair,9,9
13824,2018-03-23,10:00,AM,11.0,0.0,Fair,10,10
13825,2018-03-23,11:00,AM,13.0,0.0,Fair,11,11
13826,2018-03-23,12:00,PM,13.0,0.0,Fair,12,12
13827,2018-03-23,1:00,PM,13.0,0.0,Fair,1,13
13828,2018-03-23,2:00,PM,7.0,0.0,Fair,2,14
13829,2018-03-23,3:00,PM,9.0,0.0,Fair,3,15
13830,2018-03-23,4:00,PM,7.0,0.0,Fair,4,16
13831,2018-03-23,5:00,PM,6.0,0.0,Fair,5,17
13832,2018-03-23,6:00,PM,15.0,0.0,Mostly Cloudy,6,18
13833,2018-03-23,7:00,PM,13.0,0.0,Fair,7,19
13834,2018-03-23,8:00,PM,13.0,0.0,Thunder,8,20
13835,2018-03-23,8:08,PM,13.0,0.0,Thunder and Hail,8,20
13836,2018-03-23,8:32,PM,46.0,0.0,Thunder and Hail /,8,20
13837,2018-03-23,8:44,PM,13.0,0.0,T-Storm,8,20
13838,2018-03-24,12:00,AM,0.0,0.0,Fair,12,0
13839,2018-03-24,1:00,AM,13.0,0.0,Fair,1,1
13840,2018-03-24,2:00,AM,11.0,0.0,Fair,2,2
13841,2018-03-24,4:00,AM,11.0,0.0,Fair,4,4
13842,2018-03-24,5:00,AM,4.0,0.0,Fair,5,5
13843,2018-03-24,6:00,AM,6.0,0.0,Fair,6,6
13844,2018-03-24,7:00,AM,6.0,0.0,Fair,7,7
13845,2018-03-24,8:00,AM,4.0,0.0,Fair,8,8
13846,2018-03-24,9:00,AM,11.0,0.0,Fair,9,9
13847,2018-03-24,10:00,AM,15.0,0.0,Fair,10,10
13848,2018-03-24,10:35,AM,11.0,0.0,Fair,10,10
13849,2018-03-24,11:00,AM,7.0,0.0,Fair,11,11
13850,2018-03-24,12:00,PM,15.0,0.0,Fair,12,12
13851,2018-03-24,1:00,PM,15.0,0.0,Fair,1,13
13852,2018-03-24,2:00,PM,11.0,0.0,Fair,2,14
13853,2018-03-24,3:00,PM,9.0,0.0,Fair,3,15
13854,2018-03-24,4:00,PM,7.0,0.0,Fair,4,16
13855,2018-03-24,5:00,PM,7.0,0.0,Fair,5,17
13856,2018-03-24,6:00,PM,9.0,0.0,Fair,6,18
13857,2018-03-24,7:00,PM,19.0,0.0,Fair,7,19
13858,2018-03-24,8:00,PM,2.0,0.0,Fair,8,20
13859,2018-03-24,9:00,PM,2.0,0.0,Fair,9,21
13860,2018-03-24,10:00,PM,11.0,0.0,Fair,10,22
13861,2018-03-24,11:00,PM,26.0,0.0,Fair,11,23
13862,2018-03-25,12:00,AM,15.0,0.0,Fair,12,0
13863,2018-03-25,12:10,AM,15.0,0.0,T-Storm,12,0
13864,2018-03-25,1:00,AM,19.0,0.0,Light Rain,1,1
13865,2018-03-25,2:00,AM,22.0,0.0,Mostly Cloudy,2,2
13866,2018-03-25,3:00,AM,13.0,0.0,Light Rain,3,3
13867,2018-03-25,4:00,AM,13.0,0.0,Cloudy,4,4
13868,2018-03-25,5:00,AM,11.0,0.0,Mostly Cloudy,5,5
13869,2018-03-25,6:00,AM,17.0,0.0,Mostly Cloudy,6,6
13870,2018-03-25,7:00,AM,19.0,0.0,Fair,7,7
13871,2018-03-25,8:00,AM,15.0,0.0,Fair,8,8
13872,2018-03-25,9:00,AM,13.0,0.0,Fair,9,9
13873,2018-03-25,10:00,AM,17.0,0.0,Fair,10,10
13874,2018-03-25,11:00,AM,15.0,0.0,Fair,11,11
13875,2018-03-25,12:00,PM,17.0,0.0,Fair,12,12
13876,2018-03-25,1:00,PM,11.0,0.0,Fair,1,13
13877,2018-03-25,2:00,PM,9.0,0.0,Fair,2,14
13878,2018-03-25,3:00,PM,9.0,0.0,Fair,3,15
13879,2018-03-25,4:00,PM,13.0,0.0,Partly Cloudy,4,16
13880,2018-03-25,5:00,PM,11.0,0.0,Partly Cloudy,5,17
13881,2018-03-25,6:00,PM,13.0,0.0,Fair,6,18
13882,2018-03-25,7:00,PM,9.0,0.0,Fair,7,19
13883,2018-03-25,8:00,PM,6.0,0.0,Fair,8,20
13884,2018-03-25,9:00,PM,6.0,0.0,Fair,9,21
13885,2018-03-25,10:00,PM,4.0,0.0,Fair,10,22
13886,2018-03-26,12:00,AM,4.0,0.0,Fair,12,0
13887,2018-03-26,1:00,AM,4.0,0.0,Fair,1,1
13888,2018-03-26,2:00,AM,4.0,0.0,Fair,2,2
13889,2018-03-26,3:00,AM,4.0,0.0,Fair,3,3
13890,2018-03-26,4:00,AM,2.0,0.0,Fair,4,4
13891,2018-03-26,5:00,AM,4.0,0.0,Fair,5,5
13892,2018-03-26,6:00,AM,2.0,0.0,Fair,6,6
13893,2018-03-26,7:00,AM,2.0,0.0,Fair,7,7
13894,2018-03-26,8:00,AM,7.0,0.0,Fair,8,8
13895,2018-03-26,9:00,AM,9.0,0.0,Fair,9,9
13896,2018-03-26,10:00,AM,11.0,0.0,Fair,10,10
13897,2018-03-26,11:00,AM,13.0,0.0,Fair,11,11
13898,2018-03-26,12:00,PM,13.0,0.0,Fair,12,12
13899,2018-03-26,1:00,PM,15.0,0.0,Fair,1,13
13900,2018-03-26,2:00,PM,11.0,0.0,Fair,2,14
13901,2018-03-26,3:00,PM,11.0,0.0,Fair,3,15
13902,2018-03-26,4:00,PM,13.0,0.0,Fair,4,16
13903,2018-03-26,5:00,PM,15.0,0.0,Fair,5,17
13904,2018-03-26,6:00,PM,19.0,0.0,Fair,6,18
13905,2018-03-26,8:00,PM,24.0,0.0,Fair,8,20
13906,2018-03-26,9:00,PM,24.0,0.0,Fair,9,21
13907,2018-03-26,10:00,PM,24.0,0.0,Fair,10,22
13908,2018-03-26,11:00,PM,24.0,0.0,Fair,11,23
13909,2018-03-27,12:00,AM,22.0,0.0,Fair,12,0
13910,2018-03-27,1:00,AM,22.0,0.0,Fair,1,1
13911,2018-03-27,2:00,AM,15.0,0.0,Fair,2,2
13912,2018-03-27,3:00,AM,15.0,0.0,Fair,3,3
13913,2018-03-27,4:00,AM,15.0,0.0,Fair,4,4
13914,2018-03-27,5:00,AM,15.0,0.0,Fair,5,5
13915,2018-03-27,6:00,AM,17.0,0.0,Fair,6,6
13916,2018-03-27,7:00,AM,17.0,0.0,Fair,7,7
13917,2018-03-27,8:00,AM,15.0,0.0,Fair,8,8
13918,2018-03-27,9:00,AM,15.0,0.0,Fair,9,9
13919,2018-03-27,10:00,AM,17.0,0.0,Fair,10,10
13920,2018-03-27,11:00,AM,17.0,0.0,Partly Cloudy,11,11
13921,2018-03-27,12:00,PM,17.0,0.0,Mostly Cloudy,12,12
13922,2018-03-27,1:00,PM,15.0,0.0,Fair,1,13
13923,2018-03-27,2:00,PM,19.0,0.0,Fair,2,14
13924,2018-03-27,3:00,PM,20.0,0.0,Fair,3,15
13925,2018-03-27,4:00,PM,22.0,0.0,Fair,4,16
13926,2018-03-27,5:00,PM,20.0,0.0,Fair,5,17
13927,2018-03-27,6:00,PM,20.0,0.0,Fair,6,18
13928,2018-03-27,7:00,PM,17.0,0.0,Fair,7,19
13929,2018-03-27,8:00,PM,20.0,0.0,Fair,8,20
13930,2018-03-27,9:00,PM,19.0,0.0,Fair,9,21
13931,2018-03-27,10:00,PM,15.0,0.0,Fair,10,22
13932,2018-03-27,11:00,PM,15.0,0.0,Fair,11,23
13933,2018-03-28,12:00,AM,17.0,0.0,Fair,12,0
13934,2018-03-28,1:00,AM,20.0,0.0,Fair,1,1
13935,2018-03-28,2:00,AM,15.0,0.0,Fair,2,2
13936,2018-03-28,3:00,AM,19.0,0.0,Fair,3,3
13937,2018-03-28,4:00,AM,20.0,0.0,Fair,4,4
13938,2018-03-28,5:00,AM,15.0,0.0,Fair,5,5
13939,2018-03-28,6:00,AM,17.0,0.0,Fair,6,6
13940,2018-03-28,7:00,AM,15.0,0.0,Fair,7,7
13941,2018-03-28,8:00,AM,13.0,0.0,Partly Cloudy,8,8
13942,2018-03-28,9:00,AM,11.0,0.0,Partly Cloudy,9,9
13943,2018-03-28,10:00,AM,11.0,0.0,Partly Cloudy,10,10
13944,2018-03-28,11:00,AM,9.0,0.0,Fair,11,11
13945,2018-03-28,12:00,PM,9.0,0.0,Fair,12,12
13946,2018-03-28,1:00,PM,11.0,0.0,Fair,1,13
13947,2018-03-28,2:00,PM,9.0,0.0,Fair,2,14
13948,2018-03-28,3:00,PM,9.0,0.0,Fair,3,15
13949,2018-03-28,4:00,PM,11.0,0.0,Fair,4,16
13950,2018-03-28,5:00,PM,11.0,0.0,Fair,5,17
13951,2018-03-28,6:00,PM,17.0,0.0,Fair,6,18
13952,2018-03-28,7:00,PM,17.0,0.0,Fair,7,19
13953,2018-03-28,8:00,PM,15.0,0.0,Fair,8,20
13954,2018-03-28,9:00,PM,13.0,0.0,Fair,9,21
13955,2018-03-28,10:00,PM,11.0,0.0,Fair,10,22
13956,2018-03-28,11:00,PM,7.0,0.0,Fair,11,23
13957,2018-03-29,12:00,AM,9.0,0.0,Fair,12,0
13958,2018-03-29,1:00,AM,11.0,0.0,Fair,1,1
13959,2018-03-29,2:00,AM,0.0,0.0,Fair,2,2
13960,2018-03-29,3:00,AM,0.0,0.0,Fair,3,3
13961,2018-03-29,4:00,AM,0.0,0.0,Fair,4,4
13962,2018-03-29,5:00,AM,4.0,0.0,Fair,5,5
13963,2018-03-29,6:00,AM,0.0,0.0,Fair,6,6
13964,2018-03-29,7:00,AM,6.0,0.0,Fair,7,7
13965,2018-03-29,8:00,AM,9.0,0.0,Fair,8,8
13966,2018-03-29,9:00,AM,7.0,0.0,Fair,9,9
13967,2018-03-29,10:00,AM,9.0,0.0,Fair,10,10
13968,2018-03-29,11:00,AM,7.0,0.0,Fair,11,11
13969,2018-03-29,12:00,PM,7.0,0.0,Fair,12,12
13970,2018-03-29,1:00,PM,11.0,0.0,Fair,1,13
13971,2018-03-29,2:00,PM,11.0,0.0,Fair,2,14
13972,2018-03-29,3:00,PM,11.0,0.0,Fair,3,15
13973,2018-03-29,5:00,PM,9.0,0.0,Fair,5,17
13974,2018-03-29,6:00,PM,6.0,0.0,Fair,6,18
13975,2018-03-29,7:00,PM,7.0,0.0,Fair,7,19
13976,2018-03-29,8:00,PM,4.0,0.0,Fair,8,20
13977,2018-03-29,9:00,PM,0.0,0.0,Fair,9,21
13978,2018-03-29,10:00,PM,11.0,0.0,Fair,10,22
13979,2018-03-29,11:00,PM,4.0,0.0,Fair,11,23
13980,2018-03-30,12:00,AM,0.0,0.0,Fair,12,0
13981,2018-03-30,1:00,AM,6.0,0.0,Fair,1,1
13982,2018-03-30,2:00,AM,6.0,0.0,Fair,2,2
13983,2018-03-30,3:00,AM,7.0,0.0,Fair,3,3
13984,2018-03-30,4:00,AM,6.0,0.0,Fair,4,4
13985,2018-03-30,5:00,AM,6.0,0.0,Fair,5,5
13986,2018-03-30,6:00,AM,6.0,0.0,Fair,6,6
13987,2018-03-30,7:00,AM,0.0,0.0,Shallow Fog,7,7
13988,2018-03-30,8:00,AM,7.0,0.0,Fair,8,8
13989,2018-03-30,9:00,AM,6.0,0.0,Fair,9,9
13990,2018-03-30,10:00,AM,9.0,0.0,Fair,10,10
13991,2018-03-30,11:00,AM,7.0,0.0,Fair,11,11
13992,2018-03-30,12:00,PM,9.0,0.0,Fair,12,12
13993,2018-03-30,1:00,PM,11.0,0.0,Fair,1,13
13994,2018-03-30,2:00,PM,9.0,0.0,Fair,2,14
13995,2018-03-30,3:00,PM,11.0,0.0,Partly Cloudy,3,15
13996,2018-03-30,4:00,PM,13.0,0.0,Partly Cloudy,4,16
13997,2018-03-30,5:00,PM,13.0,0.0,Fair,5,17
13998,2018-03-30,6:00,PM,9.0,0.0,Fair,6,18
13999,2018-03-30,7:00,PM,6.0,0.0,Fair,7,19
14000,2018-03-30,8:00,PM,9.0,0.0,Fair,8,20
14001,2018-03-30,9:00,PM,13.0,0.0,Fair,9,21
14002,2018-03-30,10:00,PM,15.0,0.0,Fair,10,22
14003,2018-03-30,11:00,PM,13.0,0.0,Fair,11,23
14004,2018-03-31,12:00,AM,11.0,0.0,Fair,12,0
14005,2018-03-31,1:00,AM,9.0,0.0,Fair,1,1
14006,2018-03-31,2:00,AM,9.0,0.0,Fair,2,2
14007,2018-03-31,3:00,AM,6.0,0.0,Fair,3,3
14008,2018-03-31,4:00,AM,2.0,0.0,Fair,4,4
14009,2018-03-31,5:00,AM,4.0,0.0,Fair,5,5
14010,2018-03-31,6:00,AM,4.0,0.0,Fair,6,6
14011,2018-03-31,7:00,AM,0.0,0.0,Shallow Fog,7,7
14012,2018-03-31,8:00,AM,9.0,0.0,Fair,8,8
14013,2018-03-31,8:42,AM,6.0,0.0,Fair,8,8
14014,2018-03-31,9:00,AM,6.0,0.0,Fair,9,9
14015,2018-03-31,10:00,AM,9.0,0.0,Fair,10,10
14016,2018-03-31,11:00,AM,11.0,0.0,Fair,11,11
14017,2018-03-31,12:00,PM,15.0,0.0,Fair,12,12
14018,2018-03-31,1:00,PM,15.0,0.0,Fair,1,13
14019,2018-03-31,2:00,PM,11.0,0.0,Fair,2,14
14020,2018-03-31,3:00,PM,28.0,0.0,Fair,3,15
14021,2018-03-31,4:00,PM,30.0,0.0,Partly Cloudy,4,16
14022,2018-03-31,5:00,PM,31.0,0.0,Fair,5,17
14023,2018-03-31,6:00,PM,30.0,0.0,Fair,6,18
14024,2018-03-31,7:00,PM,31.0,0.0,Fair,7,19
14025,2018-03-31,8:00,PM,30.0,0.0,Partly Cloudy,8,20
14026,2018-03-31,9:00,PM,30.0,0.0,Mostly Cloudy,9,21
14027,2018-03-31,10:00,PM,26.0,0.0,Partly Cloudy,10,22
14028,2018-04-01,12:00,AM,31.0,0.0,Mostly Cloudy,12,0
14029,2018-04-01,1:00,AM,33.0,0.0,Mostly Cloudy / Windy,1,1
14030,2018-04-01,2:00,AM,31.0,0.0,Mostly Cloudy,2,2
14031,2018-04-01,3:00,AM,33.0,0.0,Partly Cloudy / Windy,3,3
14032,2018-04-01,4:00,AM,33.0,0.0,Partly Cloudy / Windy,4,4
14033,2018-04-01,5:00,AM,30.0,0.0,Mostly Cloudy,5,5
14034,2018-04-01,6:00,AM,28.0,0.0,Mostly Cloudy,6,6
14035,2018-04-01,7:00,AM,28.0,0.0,Mostly Cloudy,7,7
14036,2018-04-01,8:00,AM,28.0,0.0,Cloudy,8,8
14037,2018-04-01,9:00,AM,26.0,0.0,Cloudy,9,9
14038,2018-04-01,10:00,AM,26.0,0.0,Mostly Cloudy,10,10
14039,2018-04-01,11:00,AM,26.0,0.0,Mostly Cloudy,11,11
14040,2018-04-01,12:00,PM,26.0,0.0,Mostly Cloudy,12,12
14041,2018-04-01,1:00,PM,24.0,0.0,Mostly Cloudy,1,13
14042,2018-04-01,2:00,PM,26.0,0.0,Mostly Cloudy,2,14
14043,2018-04-01,3:00,PM,28.0,0.0,Mostly Cloudy,3,15
14044,2018-04-01,4:00,PM,28.0,0.0,Mostly Cloudy,4,16
14045,2018-04-01,5:00,PM,24.0,0.0,Mostly Cloudy,5,17
14046,2018-04-01,6:00,PM,26.0,0.0,Fair,6,18
14047,2018-04-01,7:00,PM,24.0,0.0,Mostly Cloudy,7,19
14048,2018-04-01,8:00,PM,28.0,0.0,Mostly Cloudy,8,20
14049,2018-04-01,9:00,PM,26.0,0.0,Mostly Cloudy,9,21
14050,2018-04-01,10:00,PM,24.0,0.0,Mostly Cloudy,10,22
14051,2018-04-01,11:00,PM,19.0,0.0,Partly Cloudy,11,23
14052,2018-04-02,12:00,AM,20.0,0.0,Partly Cloudy,12,0
14053,2018-04-02,1:00,AM,13.0,0.0,Fair,1,1
14054,2018-04-02,2:00,AM,13.0,0.0,Fair,2,2
14055,2018-04-02,3:00,AM,11.0,0.0,Fair,3,3
14056,2018-04-02,4:00,AM,9.0,0.0,Fair,4,4
14057,2018-04-02,5:00,AM,9.0,0.0,Cloudy,5,5
14058,2018-04-02,6:00,AM,9.0,0.0,Cloudy,6,6
14059,2018-04-02,7:00,AM,13.0,0.0,Mostly Cloudy,7,7
14060,2018-04-02,8:00,AM,13.0,0.0,Mostly Cloudy,8,8
14061,2018-04-02,9:00,AM,11.0,0.0,Fair,9,9
14062,2018-04-02,10:00,AM,13.0,0.0,Partly Cloudy,10,10
14063,2018-04-02,11:00,AM,20.0,0.0,Partly Cloudy,11,11
14064,2018-04-02,12:00,PM,24.0,0.0,Partly Cloudy,12,12
14065,2018-04-02,1:00,PM,22.0,0.0,Partly Cloudy,1,13
14066,2018-04-02,2:00,PM,24.0,0.0,Partly Cloudy,2,14
14067,2018-04-02,3:00,PM,19.0,0.0,Partly Cloudy,3,15
14068,2018-04-02,4:00,PM,20.0,0.0,Partly Cloudy,4,16
14069,2018-04-02,5:00,PM,22.0,0.0,Mostly Cloudy,5,17
14070,2018-04-02,6:00,PM,20.0,0.0,Fair,6,18
14071,2018-04-02,7:00,PM,24.0,0.0,Fair,7,19
14072,2018-04-02,8:00,PM,24.0,0.0,Fair,8,20
14073,2018-04-02,9:00,PM,28.0,0.0,Partly Cloudy,9,21
14074,2018-04-02,10:00,PM,22.0,0.0,Fair,10,22
14075,2018-04-02,11:00,PM,22.0,0.0,Partly Cloudy,11,23
14076,2018-04-03,12:00,AM,20.0,0.0,Partly Cloudy,12,0
14077,2018-04-03,1:00,AM,19.0,0.0,Partly Cloudy,1,1
14078,2018-04-03,2:00,AM,7.0,0.0,Partly Cloudy,2,2
14079,2018-04-03,3:00,AM,6.0,0.0,Partly Cloudy,3,3
14080,2018-04-03,4:00,AM,4.0,0.0,Fair,4,4
14081,2018-04-03,5:00,AM,4.0,0.0,Fair,5,5
14082,2018-04-03,6:00,AM,4.0,0.0,Fair,6,6
14083,2018-04-03,7:00,AM,4.0,0.0,Fair,7,7
14084,2018-04-03,8:00,AM,4.0,0.0,Fair,8,8
14085,2018-04-03,9:00,AM,7.0,0.0,Fair,9,9
14086,2018-04-03,10:00,AM,9.0,0.0,Fair,10,10
14087,2018-04-03,11:00,AM,15.0,0.0,Partly Cloudy,11,11
14088,2018-04-03,12:00,PM,15.0,0.0,Partly Cloudy,12,12
14089,2018-04-03,1:00,PM,13.0,0.0,Fair,1,13
14090,2018-04-03,2:00,PM,11.0,0.0,Fair,2,14
14091,2018-04-03,3:00,PM,11.0,0.0,Fair,3,15
14092,2018-04-03,4:00,PM,11.0,0.0,Fair,4,16
14093,2018-04-03,5:00,PM,11.0,0.0,Fair,5,17
14094,2018-04-03,6:00,PM,11.0,0.0,Fair,6,18
14095,2018-04-03,7:00,PM,13.0,0.0,Fair,7,19
14096,2018-04-03,8:00,PM,15.0,0.0,Fair,8,20
14097,2018-04-03,9:00,PM,15.0,0.0,Fair,9,21
14098,2018-04-03,10:00,PM,15.0,0.0,Fair,10,22
14099,2018-04-03,11:00,PM,15.0,0.0,Partly Cloudy,11,23
14100,2018-04-04,12:00,AM,11.0,0.0,Partly Cloudy,12,0
14101,2018-04-04,1:00,AM,13.0,0.0,Partly Cloudy,1,1
14102,2018-04-04,2:00,AM,15.0,0.0,Partly Cloudy,2,2
14103,2018-04-04,3:00,AM,9.0,0.0,Fair,3,3
14104,2018-04-04,4:00,AM,11.0,0.0,Partly Cloudy,4,4
14105,2018-04-04,5:00,AM,9.0,0.0,Partly Cloudy,5,5
14106,2018-04-04,6:00,AM,9.0,0.0,Mostly Cloudy,6,6
14107,2018-04-04,7:00,AM,7.0,0.0,Mostly Cloudy,7,7
14108,2018-04-04,8:00,AM,7.0,0.0,Partly Cloudy,8,8
14109,2018-04-04,9:00,AM,7.0,0.0,Partly Cloudy,9,9
14110,2018-04-04,10:00,AM,9.0,0.0,Fair,10,10
14111,2018-04-04,11:00,AM,9.0,0.0,Fair,11,11
14112,2018-04-04,12:00,PM,11.0,0.0,Fair,12,12
14113,2018-04-04,1:00,PM,13.0,0.0,Fair,1,13
14114,2018-04-04,2:00,PM,9.0,0.0,Fair,2,14
14115,2018-04-04,3:00,PM,9.0,0.0,Fair,3,15
14116,2018-04-04,4:00,PM,11.0,0.0,Fair,4,16
14117,2018-04-04,5:00,PM,9.0,0.0,Fair,5,17
14118,2018-04-04,6:00,PM,9.0,0.0,Fair,6,18
14119,2018-04-04,7:00,PM,13.0,0.0,Fair,7,19
14120,2018-04-04,8:00,PM,13.0,0.0,Fair,8,20
14121,2018-04-04,9:00,PM,13.0,0.0,Fair,9,21
14122,2018-04-04,10:00,PM,11.0,0.0,Fair,10,22
14123,2018-04-04,11:00,PM,13.0,0.0,Fair,11,23
14124,2018-04-05,12:00,AM,13.0,0.0,Fair,12,0
14125,2018-04-05,1:00,AM,11.0,0.0,Fair,1,1
14126,2018-04-05,2:00,AM,9.0,0.0,Fair,2,2
14127,2018-04-05,3:00,AM,7.0,0.0,Fair,3,3
14128,2018-04-05,4:00,AM,7.0,0.0,Fair,4,4
14129,2018-04-05,5:00,AM,9.0,0.0,Fair,5,5
14130,2018-04-05,6:00,AM,9.0,0.0,Fair,6,6
14131,2018-04-05,7:00,AM,9.0,0.0,Fair,7,7
14132,2018-04-05,8:00,AM,9.0,0.0,Fair,8,8
14133,2018-04-05,9:00,AM,9.0,0.0,Fair,9,9
14134,2018-04-05,10:00,AM,13.0,0.0,Fair,10,10
14135,2018-04-05,11:00,AM,13.0,0.0,Fair,11,11
14136,2018-04-05,12:00,PM,11.0,0.0,Fair,12,12
14137,2018-04-05,1:00,PM,9.0,0.0,Fair,1,13
14138,2018-04-05,2:00,PM,13.0,0.0,Partly Cloudy,2,14
14139,2018-04-05,3:00,PM,11.0,0.0,Fair,3,15
14140,2018-04-05,4:00,PM,9.0,0.0,Fair,4,16
14141,2018-04-05,5:00,PM,7.0,0.0,Fair,5,17
14142,2018-04-05,6:00,PM,7.0,0.0,Fair,6,18
14143,2018-04-05,7:00,PM,9.0,0.0,Fair,7,19
14144,2018-04-05,8:00,PM,4.0,0.0,Fair,8,20
14145,2018-04-05,9:00,PM,6.0,0.0,Fair,9,21
14146,2018-04-05,10:00,PM,6.0,0.0,Fair,10,22
14147,2018-04-05,11:00,PM,7.0,0.0,Fair,11,23
14148,2018-04-06,12:00,AM,6.0,0.0,Fair,12,0
14149,2018-04-06,1:00,AM,13.0,0.0,Fair,1,1
14150,2018-04-06,2:00,AM,9.0,0.0,Fair,2,2
14151,2018-04-06,3:00,AM,9.0,0.0,Fair,3,3
14152,2018-04-06,4:00,AM,17.0,0.0,Partly Cloudy,4,4
14153,2018-04-06,5:00,AM,15.0,0.0,Partly Cloudy,5,5
14154,2018-04-06,6:00,AM,24.0,0.0,Cloudy,6,6
14155,2018-04-06,7:00,AM,22.0,0.0,Mostly Cloudy,7,7
14156,2018-04-06,8:00,AM,20.0,0.0,Mostly Cloudy,8,8
14157,2018-04-06,9:00,AM,15.0,0.0,Cloudy,9,9
